"AS16-M-0699","DATA/REVOLUTION_26/AS16-M-0699.lbl","AS16-M-0699.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0700","DATA/REVOLUTION_26/AS16-M-0700.lbl","AS16-M-0700.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0701","DATA/REVOLUTION_26/AS16-M-0701.lbl","AS16-M-0701.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0702","DATA/REVOLUTION_26/AS16-M-0702.lbl","AS16-M-0702.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0703","DATA/REVOLUTION_26/AS16-M-0703.lbl","AS16-M-0703.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0704","DATA/REVOLUTION_26/AS16-M-0704.lbl","AS16-M-0704.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0705","DATA/REVOLUTION_26/AS16-M-0705.lbl","AS16-M-0705.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0706","DATA/REVOLUTION_26/AS16-M-0706.lbl","AS16-M-0706.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0707","DATA/REVOLUTION_26/AS16-M-0707.lbl","AS16-M-0707.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0708","DATA/REVOLUTION_26/AS16-M-0708.lbl","AS16-M-0708.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0709","DATA/REVOLUTION_26/AS16-M-0709.lbl","AS16-M-0709.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0710","DATA/REVOLUTION_26/AS16-M-0710.lbl","AS16-M-0710.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0711","DATA/REVOLUTION_26/AS16-M-0711.lbl","AS16-M-0711.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0712","DATA/REVOLUTION_26/AS16-M-0712.lbl","AS16-M-0712.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0713","DATA/REVOLUTION_26/AS16-M-0713.lbl","AS16-M-0713.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0714","DATA/REVOLUTION_26/AS16-M-0714.lbl","AS16-M-0714.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0715","DATA/REVOLUTION_26/AS16-M-0715.lbl","AS16-M-0715.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0716","DATA/REVOLUTION_26/AS16-M-0716.lbl","AS16-M-0716.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0717","DATA/REVOLUTION_26/AS16-M-0717.lbl","AS16-M-0717.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0718","DATA/REVOLUTION_26/AS16-M-0718.lbl","AS16-M-0718.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0719","DATA/REVOLUTION_27/AS16-M-0719.lbl","AS16-M-0719.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0720","DATA/REVOLUTION_27/AS16-M-0720.lbl","AS16-M-0720.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0721","DATA/REVOLUTION_27/AS16-M-0721.lbl","AS16-M-0721.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0722","DATA/REVOLUTION_27/AS16-M-0722.lbl","AS16-M-0722.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0723","DATA/REVOLUTION_27/AS16-M-0723.lbl","AS16-M-0723.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0724","DATA/REVOLUTION_27/AS16-M-0724.lbl","AS16-M-0724.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0725","DATA/REVOLUTION_27/AS16-M-0725.lbl","AS16-M-0725.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0726","DATA/REVOLUTION_27/AS16-M-0726.lbl","AS16-M-0726.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0727","DATA/REVOLUTION_27/AS16-M-0727.lbl","AS16-M-0727.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0728","DATA/REVOLUTION_27/AS16-M-0728.lbl","AS16-M-0728.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0729","DATA/REVOLUTION_27/AS16-M-0729.lbl","AS16-M-0729.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0730","DATA/REVOLUTION_27/AS16-M-0730.lbl","AS16-M-0730.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0731","DATA/REVOLUTION_27/AS16-M-0731.lbl","AS16-M-0731.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0732","DATA/REVOLUTION_27/AS16-M-0732.lbl","AS16-M-0732.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0733","DATA/REVOLUTION_27/AS16-M-0733.lbl","AS16-M-0733.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0734","DATA/REVOLUTION_27/AS16-M-0734.lbl","AS16-M-0734.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0735","DATA/REVOLUTION_27/AS16-M-0735.lbl","AS16-M-0735.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0736","DATA/REVOLUTION_27/AS16-M-0736.lbl","AS16-M-0736.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0737","DATA/REVOLUTION_27/AS16-M-0737.lbl","AS16-M-0737.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0738","DATA/REVOLUTION_27/AS16-M-0738.lbl","AS16-M-0738.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0739","DATA/REVOLUTION_27/AS16-M-0739.lbl","AS16-M-0739.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0740","DATA/REVOLUTION_27/AS16-M-0740.lbl","AS16-M-0740.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0741","DATA/REVOLUTION_27/AS16-M-0741.lbl","AS16-M-0741.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0742","DATA/REVOLUTION_27/AS16-M-0742.lbl","AS16-M-0742.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0743","DATA/REVOLUTION_27/AS16-M-0743.lbl","AS16-M-0743.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0744","DATA/REVOLUTION_27/AS16-M-0744.lbl","AS16-M-0744.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0745","DATA/REVOLUTION_27/AS16-M-0745.lbl","AS16-M-0745.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0746","DATA/REVOLUTION_27/AS16-M-0746.lbl","AS16-M-0746.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0747","DATA/REVOLUTION_27/AS16-M-0747.lbl","AS16-M-0747.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0748","DATA/REVOLUTION_27/AS16-M-0748.lbl","AS16-M-0748.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0749","DATA/REVOLUTION_27/AS16-M-0749.lbl","AS16-M-0749.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0750","DATA/REVOLUTION_27/AS16-M-0750.lbl","AS16-M-0750.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0751","DATA/REVOLUTION_27/AS16-M-0751.lbl","AS16-M-0751.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0752","DATA/REVOLUTION_27/AS16-M-0752.lbl","AS16-M-0752.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0753","DATA/REVOLUTION_27/AS16-M-0753.lbl","AS16-M-0753.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0754","DATA/REVOLUTION_27/AS16-M-0754.lbl","AS16-M-0754.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0755","DATA/REVOLUTION_27/AS16-M-0755.lbl","AS16-M-0755.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0756","DATA/REVOLUTION_27/AS16-M-0756.lbl","AS16-M-0756.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0757","DATA/REVOLUTION_27/AS16-M-0757.lbl","AS16-M-0757.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0758","DATA/REVOLUTION_27/AS16-M-0758.lbl","AS16-M-0758.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0759","DATA/REVOLUTION_27/AS16-M-0759.lbl","AS16-M-0759.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0760","DATA/REVOLUTION_27/AS16-M-0760.lbl","AS16-M-0760.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0761","DATA/REVOLUTION_27/AS16-M-0761.lbl","AS16-M-0761.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0762","DATA/REVOLUTION_27/AS16-M-0762.lbl","AS16-M-0762.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0763","DATA/REVOLUTION_27/AS16-M-0763.lbl","AS16-M-0763.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0764","DATA/REVOLUTION_27/AS16-M-0764.lbl","AS16-M-0764.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0765","DATA/REVOLUTION_27/AS16-M-0765.lbl","AS16-M-0765.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0766","DATA/REVOLUTION_27/AS16-M-0766.lbl","AS16-M-0766.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0767","DATA/REVOLUTION_27/AS16-M-0767.lbl","AS16-M-0767.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0768","DATA/REVOLUTION_27/AS16-M-0768.lbl","AS16-M-0768.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0769","DATA/REVOLUTION_27/AS16-M-0769.lbl","AS16-M-0769.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0770","DATA/REVOLUTION_27/AS16-M-0770.lbl","AS16-M-0770.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0771","DATA/REVOLUTION_27/AS16-M-0771.lbl","AS16-M-0771.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0772","DATA/REVOLUTION_27/AS16-M-0772.lbl","AS16-M-0772.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0773","DATA/REVOLUTION_27/AS16-M-0773.lbl","AS16-M-0773.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0774","DATA/REVOLUTION_27/AS16-M-0774.lbl","AS16-M-0774.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0775","DATA/REVOLUTION_27/AS16-M-0775.lbl","AS16-M-0775.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0776","DATA/REVOLUTION_27/AS16-M-0776.lbl","AS16-M-0776.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0777","DATA/REVOLUTION_27/AS16-M-0777.lbl","AS16-M-0777.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0778","DATA/REVOLUTION_27/AS16-M-0778.lbl","AS16-M-0778.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0779","DATA/REVOLUTION_27/AS16-M-0779.lbl","AS16-M-0779.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0780","DATA/REVOLUTION_27/AS16-M-0780.lbl","AS16-M-0780.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0781","DATA/REVOLUTION_27/AS16-M-0781.lbl","AS16-M-0781.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0782","DATA/REVOLUTION_27/AS16-M-0782.lbl","AS16-M-0782.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0783","DATA/REVOLUTION_27/AS16-M-0783.lbl","AS16-M-0783.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0784","DATA/REVOLUTION_27/AS16-M-0784.lbl","AS16-M-0784.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0785","DATA/REVOLUTION_27/AS16-M-0785.lbl","AS16-M-0785.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0786","DATA/REVOLUTION_27/AS16-M-0786.lbl","AS16-M-0786.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0787","DATA/REVOLUTION_27/AS16-M-0787.lbl","AS16-M-0787.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0788","DATA/REVOLUTION_27/AS16-M-0788.lbl","AS16-M-0788.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0789","DATA/REVOLUTION_27/AS16-M-0789.lbl","AS16-M-0789.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0790","DATA/REVOLUTION_27/AS16-M-0790.lbl","AS16-M-0790.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0791","DATA/REVOLUTION_27/AS16-M-0791.lbl","AS16-M-0791.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0792","DATA/REVOLUTION_27/AS16-M-0792.lbl","AS16-M-0792.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0793","DATA/REVOLUTION_27/AS16-M-0793.lbl","AS16-M-0793.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0794","DATA/REVOLUTION_27/AS16-M-0794.lbl","AS16-M-0794.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0795","DATA/REVOLUTION_27/AS16-M-0795.lbl","AS16-M-0795.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0796","DATA/REVOLUTION_27/AS16-M-0796.lbl","AS16-M-0796.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0797","DATA/REVOLUTION_27/AS16-M-0797.lbl","AS16-M-0797.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0798","DATA/REVOLUTION_27/AS16-M-0798.lbl","AS16-M-0798.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0799","DATA/REVOLUTION_27/AS16-M-0799.lbl","AS16-M-0799.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0800","DATA/REVOLUTION_27/AS16-M-0800.lbl","AS16-M-0800.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0801","DATA/REVOLUTION_27/AS16-M-0801.lbl","AS16-M-0801.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0802","DATA/REVOLUTION_27/AS16-M-0802.lbl","AS16-M-0802.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0803","DATA/REVOLUTION_27/AS16-M-0803.lbl","AS16-M-0803.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0804","DATA/REVOLUTION_27/AS16-M-0804.lbl","AS16-M-0804.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0805","DATA/REVOLUTION_27/AS16-M-0805.lbl","AS16-M-0805.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0806","DATA/REVOLUTION_27/AS16-M-0806.lbl","AS16-M-0806.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0807","DATA/REVOLUTION_27/AS16-M-0807.lbl","AS16-M-0807.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0808","DATA/REVOLUTION_27/AS16-M-0808.lbl","AS16-M-0808.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0809","DATA/REVOLUTION_27/AS16-M-0809.lbl","AS16-M-0809.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
"AS16-M-0810","DATA/REVOLUTION_27/AS16-M-0810.lbl","AS16-M-0810.tif","A16MC_0001","A16C-L-MC-2-SCANNED-IMAGES-V1.0","MOON","METRIC CAMERA","APOLLO 16 COMMAND AND SERVICE MODULE"
